hours,minutes,seconds,src,trg,split,tot_mins,model,stage
0,2,35.85063815116882,CCLE,CCLE,0,2,deepcdr,preprocess
0,2,35.195526361465454,CCLE,CCLE,1,2,deepcdr,preprocess
0,2,40.133559465408325,CCLE,CCLE,2,2,deepcdr,preprocess
0,2,35.28305006027222,CCLE,CCLE,3,2,deepcdr,preprocess
0,2,35.02735352516174,CCLE,CCLE,4,2,deepcdr,preprocess
0,2,37.648268699646,CCLE,CCLE,5,2,deepcdr,preprocess
0,3,59.14314293861389,CCLE,CCLE,6,3,deepcdr,preprocess
0,2,37.88533878326416,CCLE,CCLE,7,2,deepcdr,preprocess
0,2,38.32715725898743,CCLE,CCLE,8,2,deepcdr,preprocess
0,2,35.77325749397278,CCLE,CCLE,9,2,deepcdr,preprocess
0,2,36.18704319000244,CCLE,CTRPv2,0,2,deepcdr,preprocess
0,2,36.95894718170166,CCLE,CTRPv2,1,2,deepcdr,preprocess
0,2,42.78831148147583,CCLE,CTRPv2,2,2,deepcdr,preprocess
0,2,36.99814486503601,CCLE,CTRPv2,3,2,deepcdr,preprocess
0,2,38.02023887634277,CCLE,CTRPv2,4,2,deepcdr,preprocess
0,2,36.606689453125,CCLE,CTRPv2,5,2,deepcdr,preprocess
0,2,32.752410888671875,CCLE,CTRPv2,6,2,deepcdr,preprocess
0,2,35.889633655548096,CCLE,CTRPv2,7,2,deepcdr,preprocess
0,2,30.85108017921448,CCLE,CTRPv2,8,2,deepcdr,preprocess
0,2,33.61419701576233,CCLE,CTRPv2,9,2,deepcdr,preprocess
0,2,39.92906355857849,CCLE,GDSCv1,0,2,deepcdr,preprocess
0,2,36.89224028587341,CCLE,GDSCv1,1,2,deepcdr,preprocess
0,2,36.95122289657593,CCLE,GDSCv1,2,2,deepcdr,preprocess
0,2,35.534133434295654,CCLE,GDSCv1,3,2,deepcdr,preprocess
0,2,38.36151099205017,CCLE,GDSCv1,4,2,deepcdr,preprocess
0,2,37.74561142921448,CCLE,GDSCv1,5,2,deepcdr,preprocess
0,2,31.979945421218872,CCLE,GDSCv1,6,2,deepcdr,preprocess
0,2,37.87172508239746,CCLE,GDSCv1,7,2,deepcdr,preprocess
0,2,36.4818160533905,CCLE,GDSCv1,8,2,deepcdr,preprocess
0,2,36.74699902534485,CCLE,GDSCv1,9,2,deepcdr,preprocess
0,2,37.0303168296814,CCLE,GDSCv2,0,2,deepcdr,preprocess
0,2,38.85337591171265,CCLE,GDSCv2,1,2,deepcdr,preprocess
0,2,39.901021003723145,CCLE,GDSCv2,2,2,deepcdr,preprocess
0,2,36.46965026855469,CCLE,GDSCv2,3,2,deepcdr,preprocess
0,2,35.02990961074829,CCLE,GDSCv2,4,2,deepcdr,preprocess
0,2,36.03051400184631,CCLE,GDSCv2,5,2,deepcdr,preprocess
0,2,31.637046098709103,CCLE,GDSCv2,6,2,deepcdr,preprocess
0,2,44.33057236671448,CCLE,GDSCv2,7,2,deepcdr,preprocess
0,4,14.77139687538147,CCLE,GDSCv2,8,4,deepcdr,preprocess
0,2,35.46036672592163,CCLE,GDSCv2,9,2,deepcdr,preprocess
0,2,38.1993579864502,CCLE,gCSI,0,2,deepcdr,preprocess
0,2,37.05631709098816,CCLE,gCSI,1,2,deepcdr,preprocess
0,2,38.52712917327881,CCLE,gCSI,2,2,deepcdr,preprocess
0,2,40.39423227310181,CCLE,gCSI,3,2,deepcdr,preprocess
0,2,35.21891474723816,CCLE,gCSI,4,2,deepcdr,preprocess
0,2,37.27958726882935,CCLE,gCSI,5,2,deepcdr,preprocess
0,2,40.30299735069275,CCLE,gCSI,6,2,deepcdr,preprocess
0,2,36.53671860694885,CCLE,gCSI,7,2,deepcdr,preprocess
0,2,36.39145970344544,CCLE,gCSI,8,2,deepcdr,preprocess
0,2,36.0536732673645,CCLE,gCSI,9,2,deepcdr,preprocess
0,2,32.71321368217468,CTRPv2,CCLE,0,2,deepcdr,preprocess
0,2,32.12217712402344,CTRPv2,CCLE,1,2,deepcdr,preprocess
0,2,33.863269567489624,CTRPv2,CCLE,2,2,deepcdr,preprocess
0,2,39.01898360252381,CTRPv2,CCLE,3,2,deepcdr,preprocess
0,2,33.62661838531494,CTRPv2,CCLE,4,2,deepcdr,preprocess
0,2,39.08383297920227,CTRPv2,CCLE,5,2,deepcdr,preprocess
0,2,36.28389596939087,CTRPv2,CCLE,6,2,deepcdr,preprocess
0,2,35.6217987537384,CTRPv2,CCLE,7,2,deepcdr,preprocess
0,2,19.624510288238525,CTRPv2,CCLE,8,2,deepcdr,preprocess
0,2,25.3662588596344,CTRPv2,CCLE,9,2,deepcdr,preprocess
0,2,35.61748123168945,CTRPv2,CTRPv2,0,2,deepcdr,preprocess
0,2,34.61673879623413,CTRPv2,CTRPv2,1,2,deepcdr,preprocess
0,2,42.40125584602356,CTRPv2,CTRPv2,2,2,deepcdr,preprocess
0,2,36.54887366294861,CTRPv2,CTRPv2,3,2,deepcdr,preprocess
0,3,20.683624267578125,CTRPv2,CTRPv2,4,3,deepcdr,preprocess
0,2,58.115262031555176,CTRPv2,CTRPv2,5,2,deepcdr,preprocess
0,2,34.25361514091492,CTRPv2,CTRPv2,6,2,deepcdr,preprocess
0,2,31.624961614608765,CTRPv2,CTRPv2,7,2,deepcdr,preprocess
0,2,20.28859543800354,CTRPv2,CTRPv2,8,2,deepcdr,preprocess
0,2,37.19520688056946,CTRPv2,CTRPv2,9,2,deepcdr,preprocess
0,2,36.89862489700317,CTRPv2,GDSCv1,0,2,deepcdr,preprocess
0,2,34.480185985565186,CTRPv2,GDSCv1,1,2,deepcdr,preprocess
0,2,35.49901747703552,CTRPv2,GDSCv1,2,2,deepcdr,preprocess
0,2,37.283294677734375,CTRPv2,GDSCv1,3,2,deepcdr,preprocess
0,2,32.7365026473999,CTRPv2,GDSCv1,4,2,deepcdr,preprocess
0,2,34.310545682907104,CTRPv2,GDSCv1,5,2,deepcdr,preprocess
0,2,35.9024178981781,CTRPv2,GDSCv1,6,2,deepcdr,preprocess
0,2,36.46263647079468,CTRPv2,GDSCv1,7,2,deepcdr,preprocess
0,2,16.39947247505188,CTRPv2,GDSCv1,8,2,deepcdr,preprocess
0,2,16.548920154571533,CTRPv2,GDSCv1,9,2,deepcdr,preprocess
0,2,33.519253730773926,CTRPv2,GDSCv2,0,2,deepcdr,preprocess
0,2,33.8094277381897,CTRPv2,GDSCv2,1,2,deepcdr,preprocess
0,2,32.38365077972412,CTRPv2,GDSCv2,2,2,deepcdr,preprocess
0,2,35.281511306762695,CTRPv2,GDSCv2,3,2,deepcdr,preprocess
0,2,36.271469593048096,CTRPv2,GDSCv2,4,2,deepcdr,preprocess
0,2,34.512585401535034,CTRPv2,GDSCv2,5,2,deepcdr,preprocess
0,2,37.216877460479736,CTRPv2,GDSCv2,6,2,deepcdr,preprocess
0,2,34.71167302131653,CTRPv2,GDSCv2,7,2,deepcdr,preprocess
0,2,18.301496982574463,CTRPv2,GDSCv2,8,2,deepcdr,preprocess
0,2,18.194693326950077,CTRPv2,GDSCv2,9,2,deepcdr,preprocess
0,2,32.48283576965332,CTRPv2,gCSI,0,2,deepcdr,preprocess
0,2,31.957842588424683,CTRPv2,gCSI,1,2,deepcdr,preprocess
0,2,36.08055257797241,CTRPv2,gCSI,2,2,deepcdr,preprocess
0,2,36.60169863700867,CTRPv2,gCSI,3,2,deepcdr,preprocess
0,2,32.6988525390625,CTRPv2,gCSI,4,2,deepcdr,preprocess
0,2,43.64473843574524,CTRPv2,gCSI,5,2,deepcdr,preprocess
0,2,37.05795454978943,CTRPv2,gCSI,6,2,deepcdr,preprocess
0,2,34.025169372558594,CTRPv2,gCSI,7,2,deepcdr,preprocess
0,2,26.55886292457581,CTRPv2,gCSI,8,2,deepcdr,preprocess
0,2,47.38785171508789,CTRPv2,gCSI,9,2,deepcdr,preprocess
0,2,34.49816012382507,GDSCv1,CCLE,0,2,deepcdr,preprocess
0,2,34.2164523601532,GDSCv1,CCLE,1,2,deepcdr,preprocess
0,2,37.40211462974548,GDSCv1,CCLE,2,2,deepcdr,preprocess
0,2,37.574849128723145,GDSCv1,CCLE,3,2,deepcdr,preprocess
0,2,38.24128794670105,GDSCv1,CCLE,4,2,deepcdr,preprocess
0,2,36.03493046760559,GDSCv1,CCLE,5,2,deepcdr,preprocess
0,2,39.85437965393066,GDSCv1,CCLE,6,2,deepcdr,preprocess
0,2,44.69458055496216,GDSCv1,CCLE,7,2,deepcdr,preprocess
0,2,37.67672657966614,GDSCv1,CCLE,8,2,deepcdr,preprocess
0,2,36.97729849815369,GDSCv1,CCLE,9,2,deepcdr,preprocess
0,2,39.372718334198,GDSCv1,CTRPv2,0,2,deepcdr,preprocess
0,2,34.13702964782715,GDSCv1,CTRPv2,1,2,deepcdr,preprocess
0,2,35.08669471740723,GDSCv1,CTRPv2,2,2,deepcdr,preprocess
0,2,35.62737274169922,GDSCv1,CTRPv2,3,2,deepcdr,preprocess
0,2,36.94810366630554,GDSCv1,CTRPv2,4,2,deepcdr,preprocess
0,2,35.45009088516235,GDSCv1,CTRPv2,5,2,deepcdr,preprocess
0,2,35.488481283187866,GDSCv1,CTRPv2,6,2,deepcdr,preprocess
0,2,36.79717659950256,GDSCv1,CTRPv2,7,2,deepcdr,preprocess
0,2,37.03634738922119,GDSCv1,CTRPv2,8,2,deepcdr,preprocess
0,2,35.69785523414612,GDSCv1,CTRPv2,9,2,deepcdr,preprocess
0,2,35.35760259628296,GDSCv1,GDSCv1,0,2,deepcdr,preprocess
0,2,33.75745797157288,GDSCv1,GDSCv1,1,2,deepcdr,preprocess
0,2,34.74948787689209,GDSCv1,GDSCv1,2,2,deepcdr,preprocess
0,2,34.69687032699585,GDSCv1,GDSCv1,3,2,deepcdr,preprocess
0,2,34.80011320114136,GDSCv1,GDSCv1,4,2,deepcdr,preprocess
0,2,33.91872191429138,GDSCv1,GDSCv1,5,2,deepcdr,preprocess
0,2,32.85168981552124,GDSCv1,GDSCv1,6,2,deepcdr,preprocess
0,2,39.30778980255127,GDSCv1,GDSCv1,7,2,deepcdr,preprocess
0,2,34.76245403289795,GDSCv1,GDSCv1,8,2,deepcdr,preprocess
0,2,37.4767119884491,GDSCv1,GDSCv1,9,2,deepcdr,preprocess
0,2,34.38191890716553,GDSCv1,GDSCv2,0,2,deepcdr,preprocess
0,2,41.02920246124268,GDSCv1,GDSCv2,1,2,deepcdr,preprocess
0,2,38.80846929550171,GDSCv1,GDSCv2,2,2,deepcdr,preprocess
0,2,35.221574783325195,GDSCv1,GDSCv2,3,2,deepcdr,preprocess
0,2,35.13152241706848,GDSCv1,GDSCv2,4,2,deepcdr,preprocess
0,2,34.07832169532776,GDSCv1,GDSCv2,5,2,deepcdr,preprocess
0,2,40.501073598861694,GDSCv1,GDSCv2,6,2,deepcdr,preprocess
0,2,36.84171175956726,GDSCv1,GDSCv2,7,2,deepcdr,preprocess
0,2,37.29097628593445,GDSCv1,GDSCv2,8,2,deepcdr,preprocess
0,2,35.2767767906189,GDSCv1,GDSCv2,9,2,deepcdr,preprocess
0,2,35.870909452438354,GDSCv1,gCSI,0,2,deepcdr,preprocess
0,2,36.306316614151,GDSCv1,gCSI,1,2,deepcdr,preprocess
0,2,40.21392202377319,GDSCv1,gCSI,2,2,deepcdr,preprocess
0,2,36.63370966911316,GDSCv1,gCSI,3,2,deepcdr,preprocess
0,2,45.38789367675781,GDSCv1,gCSI,4,2,deepcdr,preprocess
0,2,32.83170461654663,GDSCv1,gCSI,5,2,deepcdr,preprocess
0,2,35.79441952705383,GDSCv1,gCSI,6,2,deepcdr,preprocess
0,2,33.86310291290283,GDSCv1,gCSI,7,2,deepcdr,preprocess
0,2,36.75614380836487,GDSCv1,gCSI,8,2,deepcdr,preprocess
0,2,35.41034531593323,GDSCv1,gCSI,9,2,deepcdr,preprocess
0,2,35.62418055534363,GDSCv2,CCLE,0,2,deepcdr,preprocess
0,2,30.715510606765747,GDSCv2,CCLE,1,2,deepcdr,preprocess
0,2,34.36529064178467,GDSCv2,CCLE,2,2,deepcdr,preprocess
0,2,34.80684471130371,GDSCv2,CCLE,3,2,deepcdr,preprocess
0,2,35.910542726516724,GDSCv2,CCLE,4,2,deepcdr,preprocess
0,2,35.52370619773865,GDSCv2,CCLE,5,2,deepcdr,preprocess
0,2,35.64585876464844,GDSCv2,CCLE,6,2,deepcdr,preprocess
0,2,37.01550698280335,GDSCv2,CCLE,7,2,deepcdr,preprocess
0,2,33.00832200050354,GDSCv2,CCLE,8,2,deepcdr,preprocess
0,2,32.201696157455444,GDSCv2,CCLE,9,2,deepcdr,preprocess
0,2,33.78977680206299,GDSCv2,CTRPv2,0,2,deepcdr,preprocess
0,2,31.514074563980103,GDSCv2,CTRPv2,1,2,deepcdr,preprocess
0,2,32.31520128250122,GDSCv2,CTRPv2,2,2,deepcdr,preprocess
0,2,31.679510593414307,GDSCv2,CTRPv2,3,2,deepcdr,preprocess
0,2,32.51199746131897,GDSCv2,CTRPv2,4,2,deepcdr,preprocess
0,2,37.64223647117615,GDSCv2,CTRPv2,5,2,deepcdr,preprocess
0,2,37.12492322921753,GDSCv2,CTRPv2,6,2,deepcdr,preprocess
0,2,35.09087920188904,GDSCv2,CTRPv2,7,2,deepcdr,preprocess
0,2,34.17347502708435,GDSCv2,CTRPv2,8,2,deepcdr,preprocess
0,2,34.31886672973633,GDSCv2,CTRPv2,9,2,deepcdr,preprocess
0,2,31.834515810012817,GDSCv2,GDSCv1,0,2,deepcdr,preprocess
0,2,31.54321026802063,GDSCv2,GDSCv1,1,2,deepcdr,preprocess
0,2,32.92857360839844,GDSCv2,GDSCv1,2,2,deepcdr,preprocess
0,2,34.613361835479736,GDSCv2,GDSCv1,3,2,deepcdr,preprocess
0,2,33.146493911743164,GDSCv2,GDSCv1,4,2,deepcdr,preprocess
0,3,9.53493332862854,GDSCv2,GDSCv1,5,3,deepcdr,preprocess
0,2,38.04403281211853,GDSCv2,GDSCv1,6,2,deepcdr,preprocess
0,2,34.23090648651123,GDSCv2,GDSCv1,7,2,deepcdr,preprocess
0,2,35.95719575881958,GDSCv2,GDSCv1,8,2,deepcdr,preprocess
0,2,32.63384699821472,GDSCv2,GDSCv1,9,2,deepcdr,preprocess
0,2,34.584293842315674,GDSCv2,GDSCv2,0,2,deepcdr,preprocess
0,2,31.763893365859985,GDSCv2,GDSCv2,1,2,deepcdr,preprocess
0,2,31.88058924674988,GDSCv2,GDSCv2,2,2,deepcdr,preprocess
0,2,34.12527275085449,GDSCv2,GDSCv2,3,2,deepcdr,preprocess
0,2,35.15004277229309,GDSCv2,GDSCv2,4,2,deepcdr,preprocess
0,2,35.896326780319214,GDSCv2,GDSCv2,5,2,deepcdr,preprocess
0,3,7.7158894538879395,GDSCv2,GDSCv2,6,3,deepcdr,preprocess
0,2,35.26488757133484,GDSCv2,GDSCv2,7,2,deepcdr,preprocess
0,2,33.213244676589966,GDSCv2,GDSCv2,8,2,deepcdr,preprocess
0,2,32.00155735015869,GDSCv2,GDSCv2,9,2,deepcdr,preprocess
0,2,32.92451548576355,GDSCv2,gCSI,0,2,deepcdr,preprocess
0,2,33.93078851699829,GDSCv2,gCSI,1,2,deepcdr,preprocess
0,2,34.8639919757843,GDSCv2,gCSI,2,2,deepcdr,preprocess
0,2,32.29698157310486,GDSCv2,gCSI,3,2,deepcdr,preprocess
0,2,33.57853698730469,GDSCv2,gCSI,4,2,deepcdr,preprocess
0,2,35.04318141937256,GDSCv2,gCSI,5,2,deepcdr,preprocess
0,2,35.467580795288086,GDSCv2,gCSI,6,2,deepcdr,preprocess
0,2,34.376463413238525,GDSCv2,gCSI,7,2,deepcdr,preprocess
0,2,34.78162145614624,GDSCv2,gCSI,8,2,deepcdr,preprocess
0,2,31.949750185012817,GDSCv2,gCSI,9,2,deepcdr,preprocess
0,2,44.340280294418335,gCSI,CCLE,0,2,deepcdr,preprocess
0,2,38.980961084365845,gCSI,CCLE,1,2,deepcdr,preprocess
0,2,45.3754472732544,gCSI,CCLE,2,2,deepcdr,preprocess
0,2,40.36532759666443,gCSI,CCLE,3,2,deepcdr,preprocess
0,2,38.45952582359314,gCSI,CCLE,4,2,deepcdr,preprocess
0,2,40.60488176345825,gCSI,CCLE,5,2,deepcdr,preprocess
0,2,38.07616662979126,gCSI,CCLE,6,2,deepcdr,preprocess
0,2,37.78528952598572,gCSI,CCLE,7,2,deepcdr,preprocess
0,2,35.457650899887085,gCSI,CCLE,8,2,deepcdr,preprocess
0,2,40.39909291267395,gCSI,CCLE,9,2,deepcdr,preprocess
0,2,34.93105411529541,gCSI,CTRPv2,0,2,deepcdr,preprocess
0,2,35.9540228843689,gCSI,CTRPv2,1,2,deepcdr,preprocess
0,2,36.31616115570069,gCSI,CTRPv2,2,2,deepcdr,preprocess
0,2,37.805823802948,gCSI,CTRPv2,3,2,deepcdr,preprocess
0,2,36.407907247543335,gCSI,CTRPv2,4,2,deepcdr,preprocess
0,2,35.61720108985901,gCSI,CTRPv2,5,2,deepcdr,preprocess
0,2,36.850748777389526,gCSI,CTRPv2,6,2,deepcdr,preprocess
0,2,49.04968738555908,gCSI,CTRPv2,7,2,deepcdr,preprocess
0,2,34.20266652107239,gCSI,CTRPv2,8,2,deepcdr,preprocess
0,2,34.991722106933594,gCSI,CTRPv2,9,2,deepcdr,preprocess
0,2,39.25230813026428,gCSI,GDSCv1,0,2,deepcdr,preprocess
0,2,44.878785848617554,gCSI,GDSCv1,1,2,deepcdr,preprocess
0,2,35.98755383491516,gCSI,GDSCv1,2,2,deepcdr,preprocess
0,2,37.59130620956421,gCSI,GDSCv1,3,2,deepcdr,preprocess
0,2,41.01710391044617,gCSI,GDSCv1,4,2,deepcdr,preprocess
0,2,38.84568166732788,gCSI,GDSCv1,5,2,deepcdr,preprocess
0,2,40.65344262123108,gCSI,GDSCv1,6,2,deepcdr,preprocess
0,2,41.52882361412048,gCSI,GDSCv1,7,2,deepcdr,preprocess
0,2,36.70363569259644,gCSI,GDSCv1,8,2,deepcdr,preprocess
0,2,35.97333121299744,gCSI,GDSCv1,9,2,deepcdr,preprocess
0,2,38.112366676330566,gCSI,GDSCv2,0,2,deepcdr,preprocess
0,2,40.54386496543884,gCSI,GDSCv2,1,2,deepcdr,preprocess
0,2,34.21866059303284,gCSI,GDSCv2,2,2,deepcdr,preprocess
0,2,39.82630753517151,gCSI,GDSCv2,3,2,deepcdr,preprocess
0,3,22.562337160110477,gCSI,GDSCv2,4,3,deepcdr,preprocess
0,2,39.205055952072144,gCSI,GDSCv2,5,2,deepcdr,preprocess
0,2,38.27787709236145,gCSI,GDSCv2,6,2,deepcdr,preprocess
0,2,35.61968278884888,gCSI,GDSCv2,7,2,deepcdr,preprocess
0,2,36.49041724205017,gCSI,GDSCv2,8,2,deepcdr,preprocess
0,2,41.91863489151001,gCSI,GDSCv2,9,2,deepcdr,preprocess
0,3,59.27251124382019,gCSI,gCSI,0,3,deepcdr,preprocess
0,3,58.8455011844635,gCSI,gCSI,1,3,deepcdr,preprocess
0,3,58.94753575325012,gCSI,gCSI,2,3,deepcdr,preprocess
0,3,58.89791560173035,gCSI,gCSI,3,3,deepcdr,preprocess
0,3,59.06584048271179,gCSI,gCSI,4,3,deepcdr,preprocess
0,3,59.1162223815918,gCSI,gCSI,5,3,deepcdr,preprocess
0,3,58.77841901779175,gCSI,gCSI,6,3,deepcdr,preprocess
0,3,59.014238119125366,gCSI,gCSI,7,3,deepcdr,preprocess
0,2,40.35833382606506,gCSI,gCSI,8,2,deepcdr,preprocess
0,2,34.41340374946594,gCSI,gCSI,9,2,deepcdr,preprocess
0,4,10.574602842330933,CCLE,,0,4,deepcdr,train
0,2,41.7382435798645,CCLE,,1,2,deepcdr,train
0,4,42.19647192955017,CCLE,,2,4,deepcdr,train
0,4,44.238887548446655,CCLE,,3,4,deepcdr,train
0,2,47.48358201980591,CCLE,,4,2,deepcdr,train
0,3,40.8906569480896,CCLE,,5,3,deepcdr,train
0,3,42.26228046417236,CCLE,,6,3,deepcdr,train
0,5,7.750858068466186,CCLE,,7,5,deepcdr,train
0,2,46.008578062057495,CCLE,,8,2,deepcdr,train
0,3,43.23442959785461,CCLE,,9,3,deepcdr,train
3,15,20.52276635169983,CTRPv2,,0,195,deepcdr,train
2,0,16.82927918434143,CTRPv2,,1,120,deepcdr,train
2,9,20.45428586006165,CTRPv2,,2,129,deepcdr,train
2,1,40.70122265815735,CTRPv2,,3,121,deepcdr,train
2,53,39.721415281295776,CTRPv2,,4,173,deepcdr,train
5,46,55.698768615722656,CTRPv2,,5,346,deepcdr,train
1,46,16.003360986709595,CTRPv2,,6,106,deepcdr,train
2,0,39.16549634933472,CTRPv2,,7,120,deepcdr,train
3,5,18.630375146865845,CTRPv2,,8,185,deepcdr,train
2,11,16.62280511856079,CTRPv2,,9,131,deepcdr,train
1,26,12.280043601989746,GDSCv1,,0,86,deepcdr,train
1,28,25.812988996505737,GDSCv1,,1,88,deepcdr,train
1,33,24.713255405426025,GDSCv1,,2,93,deepcdr,train
1,35,11.977663516998293,GDSCv1,,3,95,deepcdr,train
1,39,31.56090497970581,GDSCv1,,4,99,deepcdr,train
1,8,12.348819732666016,GDSCv1,,5,68,deepcdr,train
0,53,11.960606575012209,GDSCv1,,6,53,deepcdr,train
1,12,13.726102828979492,GDSCv1,,7,72,deepcdr,train
1,18,26.878972053527832,GDSCv1,,8,78,deepcdr,train
1,23,28.41790747642517,GDSCv1,,9,83,deepcdr,train
0,38,41.601404905319214,GDSCv2,,0,38,deepcdr,train
1,0,14.374619722366331,GDSCv2,,1,60,deepcdr,train
0,42,40.213412284851074,GDSCv2,,2,42,deepcdr,train
0,28,41.35581564903259,GDSCv2,,3,28,deepcdr,train
0,29,40.10370492935181,GDSCv2,,4,29,deepcdr,train
1,9,15.16481065750122,GDSCv2,,5,69,deepcdr,train
0,46,41.6269793510437,GDSCv2,,6,46,deepcdr,train
0,48,50.00756859779358,GDSCv2,,7,48,deepcdr,train
0,36,37.76858305931091,GDSCv2,,8,36,deepcdr,train
0,37,49.317786693573,GDSCv2,,9,37,deepcdr,train
0,2,42.65867900848389,gCSI,,0,2,deepcdr,train
0,2,44.75172686576843,gCSI,,1,2,deepcdr,train
0,3,41.78064560890198,gCSI,,2,3,deepcdr,train
0,2,42.73092579841614,gCSI,,3,2,deepcdr,train
0,1,45.36449575424194,gCSI,,4,1,deepcdr,train
0,3,0.4929943084716797,gCSI,,5,3,deepcdr,train
0,2,43.77549576759338,gCSI,,6,2,deepcdr,train
0,2,38.776469230651855,gCSI,,7,2,deepcdr,train
0,1,38.6537663936615,gCSI,,8,1,deepcdr,train
0,1,42.21557664871216,gCSI,,9,1,deepcdr,train
0,0,10.628360509872437,CCLE,CCLE,0,0,deepcdr,infer
0,0,12.561217546463013,CCLE,CCLE,1,0,deepcdr,infer
0,0,11.862643718719482,CCLE,CCLE,2,0,deepcdr,infer
0,0,12.273436069488524,CCLE,CCLE,3,0,deepcdr,infer
0,0,12.465328931808472,CCLE,CCLE,4,0,deepcdr,infer
0,0,12.703336238861084,CCLE,CCLE,5,0,deepcdr,infer
0,0,13.551181316375732,CCLE,CCLE,6,0,deepcdr,infer
0,0,10.87975025177002,CCLE,CCLE,7,0,deepcdr,infer
0,0,10.70456051826477,CCLE,CCLE,8,0,deepcdr,infer
0,0,10.710621118545532,CCLE,CCLE,9,0,deepcdr,infer
0,10,11.176723003387451,CCLE,CTRPv2,0,10,deepcdr,infer
0,12,36.79242110252381,CCLE,CTRPv2,1,12,deepcdr,infer
0,12,33.962968587875366,CCLE,CTRPv2,2,12,deepcdr,infer
0,10,14.559365034103394,CCLE,CTRPv2,3,10,deepcdr,infer
0,10,12.240524291992188,CCLE,CTRPv2,4,10,deepcdr,infer
0,10,16.070401668548584,CCLE,CTRPv2,5,10,deepcdr,infer
0,10,14.95474886894226,CCLE,CTRPv2,6,10,deepcdr,infer
0,12,37.21577525138855,CCLE,CTRPv2,7,12,deepcdr,infer
0,12,36.33143186569214,CCLE,CTRPv2,8,12,deepcdr,infer
0,10,18.94324350357056,CCLE,CTRPv2,9,10,deepcdr,infer
0,7,40.30447363853455,CCLE,GDSCv1,0,7,deepcdr,infer
0,7,40.750627279281616,CCLE,GDSCv1,1,7,deepcdr,infer
0,6,16.787522554397583,CCLE,GDSCv1,2,6,deepcdr,infer
0,6,15.431150436401367,CCLE,GDSCv1,3,6,deepcdr,infer
0,7,41.34617614746094,CCLE,GDSCv1,4,7,deepcdr,infer
0,6,22.774922370910645,CCLE,GDSCv1,5,6,deepcdr,infer
0,7,40.29004406929016,CCLE,GDSCv1,6,7,deepcdr,infer
0,6,14.46843934059143,CCLE,GDSCv1,7,6,deepcdr,infer
0,6,16.218655586242676,CCLE,GDSCv1,8,6,deepcdr,infer
0,6,16.491222143173218,CCLE,GDSCv1,9,6,deepcdr,infer
0,4,10.898014307022097,CCLE,GDSCv2,0,4,deepcdr,infer
0,4,12.56773042678833,CCLE,GDSCv2,1,4,deepcdr,infer
0,4,9.71974778175354,CCLE,GDSCv2,2,4,deepcdr,infer
0,4,15.544068098068236,CCLE,GDSCv2,3,4,deepcdr,infer
0,4,16.81102728843689,CCLE,GDSCv2,4,4,deepcdr,infer
0,5,5.764945983886719,CCLE,GDSCv2,5,5,deepcdr,infer
0,5,9.706177711486816,CCLE,GDSCv2,6,5,deepcdr,infer
0,5,7.953785896301269,CCLE,GDSCv2,7,5,deepcdr,infer
0,4,9.224645614624023,CCLE,GDSCv2,8,4,deepcdr,infer
0,4,9.983814716339111,CCLE,GDSCv2,9,4,deepcdr,infer
0,0,20.677123069763184,CCLE,gCSI,0,0,deepcdr,infer
0,0,25.81045937538147,CCLE,gCSI,1,0,deepcdr,infer
0,0,21.428014516830444,CCLE,gCSI,2,0,deepcdr,infer
0,0,22.00154042243957,CCLE,gCSI,3,0,deepcdr,infer
0,0,25.627598524093628,CCLE,gCSI,4,0,deepcdr,infer
0,0,25.43518352508545,CCLE,gCSI,5,0,deepcdr,infer
0,0,23.66733431816101,CCLE,gCSI,6,0,deepcdr,infer
0,0,20.46807622909546,CCLE,gCSI,7,0,deepcdr,infer
0,0,20.45155644416809,CCLE,gCSI,8,0,deepcdr,infer
0,0,23.419836044311523,CCLE,gCSI,9,0,deepcdr,infer
0,0,28.318482398986816,CTRPv2,CCLE,0,0,deepcdr,infer
0,0,30.09256148338318,CTRPv2,CCLE,1,0,deepcdr,infer
0,0,28.38860058784485,CTRPv2,CCLE,2,0,deepcdr,infer
0,0,34.285258769989014,CTRPv2,CCLE,3,0,deepcdr,infer
0,0,28.29078722000122,CTRPv2,CCLE,4,0,deepcdr,infer
0,0,28.464622974395752,CTRPv2,CCLE,5,0,deepcdr,infer
0,0,28.130486726760864,CTRPv2,CCLE,6,0,deepcdr,infer
0,0,28.85737609863281,CTRPv2,CCLE,7,0,deepcdr,infer
0,0,28.85800719261169,CTRPv2,CCLE,8,0,deepcdr,infer
0,0,29.953823566436768,CTRPv2,CCLE,9,0,deepcdr,infer
0,1,23.731120824813843,CTRPv2,CTRPv2,0,1,deepcdr,infer
0,1,8.574767112731934,CTRPv2,CTRPv2,1,1,deepcdr,infer
0,1,24.392162799835205,CTRPv2,CTRPv2,2,1,deepcdr,infer
0,1,24.5464780330658,CTRPv2,CTRPv2,3,1,deepcdr,infer
0,1,24.79989504814148,CTRPv2,CTRPv2,4,1,deepcdr,infer
0,1,13.453769445419312,CTRPv2,CTRPv2,5,1,deepcdr,infer
0,1,8.381839275360107,CTRPv2,CTRPv2,6,1,deepcdr,infer
0,1,7.389392614364624,CTRPv2,CTRPv2,7,1,deepcdr,infer
0,1,11.426275730133057,CTRPv2,CTRPv2,8,1,deepcdr,infer
